"","online_order","reservations","ratings","votes","two_meal_cost","city","phone_count","favorite_count","menu_listed","grouped_cuisine_Asian","grouped_cuisine_Drinks","grouped_cuisine_European","grouped_cuisine_Western","grouped_cuisine_Vegetarian","grouped_cuisine_Other","grouped_cuisine_Eastern_Indian","grouped_cuisine_Middle_East","grouped_cuisine_North_Indian","grouped_cuisine_Souhtern_Indian","grouped_cuisine_Western_Indian","restaurant_type_Cafe_Tea","restaurant_type_Dessert_Parlor","restaurant_type_Fine_Dining","restaurant_type_Quick_Bites","restaurant_type_Bar","restaurant_type_Delivery","food_list_type_Unkown","food_list_type_Sheet_Shop","food_list_type_Takeaway","food_list_type_Bars"
"15442",1,0,3.9,116,400,"Banashankari",2,3,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"15443",1,0,3.9,188,400,"Bannerghatta Road",2,4,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"15444",1,0,4,17,400,"Whitefield",2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"15445",1,0,4,88,400,"Sarjapur Road",2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15446",1,0,4,88,400,"Sarjapur Road",2,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"15447",1,0,4,111,400,"Marathahalli",2,4,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"15448",1,0,4,145,400,"Electronic City",2,5,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15449",1,0,4,221,400,"HSR",2,7,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"15450",0,0,4,134,200,"Kammanahalli",2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"15451",1,0,4,57,300,"Bellandur",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15452",1,0,4,58,300,"Sarjapur Road",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15453",1,0,3.9,823,550,"BTM",2,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15454",1,0,3.9,823,750,"Koramangala 4th Block",2,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15455",1,0,3.9,823,750,"Koramangala 6th Block",2,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15456",1,0,3.8,154,450,"Malleshwaram",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15457",1,0,3.9,456,600,"Indiranagar",2,7,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15458",1,0,3.9,456,600,"Indiranagar",2,7,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15459",1,0,3.9,462,600,"Koramangala 4th Block",2,7,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15460",1,0,3.9,462,600,"Koramangala 5th Block",2,7,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15461",1,0,3.9,462,600,"Koramangala 6th Block",2,7,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15462",1,0,3.8,834,650,"HSR",2,7,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"15463",1,0,3.9,160,650,"BTM",2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"15464",1,0,3.9,161,650,"Koramangala 6th Block",2,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"15465",1,0,3.9,161,650,"Koramangala 7th Block",2,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"15466",1,0,4,856,650,"Sarjapur Road",2,7,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"15467",0,0,4,40,400,"Jayanagar",2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"15468",0,0,4,40,400,"Koramangala 4th Block",2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"15469",0,0,4,40,400,"Koramangala 5th Block",2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"15470",0,0,4,40,400,"Koramangala 6th Block",2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"15471",0,0,4,40,400,"Koramangala 7th Block",2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"15472",1,0,3.9,51,300,"Malleshwaram",2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15473",1,0,3.9,53,300,"Rajajinagar",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15474",0,0,3.9,111,700,"Basavanagudi",2,7,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15475",1,0,4,238,500,"Malleshwaram",2,7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"15476",1,0,4,239,500,"New BEL Road",2,7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"15477",0,0,4,95,400,"New BEL Road",2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"15478",0,0,3.8,33,NA,"Brigade Road",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15479",0,0,3.8,33,NA,"BTM",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15480",0,0,3.8,33,NA,"Electronic City",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15481",0,0,3.8,33,NA,"Jayanagar",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15482",0,0,3.8,33,NA,"Koramangala 5th Block",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15483",0,0,3.8,33,NA,"Koramangala 6th Block",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15484",0,0,3.8,33,NA,"Residency Road",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15485",1,0,3.8,20,400,"Sarjapur Road",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15486",0,0,4,407,400,"Rajajinagar",2,7,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15487",1,0,4,165,500,"Kalyan Nagar",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15488",1,0,4,165,500,"Kammanahalli",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15489",1,0,3.8,323,650,"Malleshwaram",2,7,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15490",1,0,3.8,324,650,"Rajajinagar",2,7,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15491",1,0,3.8,38,500,"Koramangala 4th Block",2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15492",1,0,3.8,38,500,"Koramangala 5th Block",2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15493",1,0,3.8,38,500,"Koramangala 6th Block",2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15494",1,0,3.8,38,500,"Koramangala 7th Block",2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15495",1,0,3.9,201,250,"Bannerghatta Road",2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15496",1,0,3.9,202,250,"BTM",2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15497",1,0,3.8,99,500,"Koramangala 4th Block",2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15498",1,0,3.8,312,400,"Bannerghatta Road",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15499",1,0,4,107,500,"Koramangala 4th Block",2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15500",1,0,4,107,500,"Koramangala 5th Block",2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15501",1,0,4,108,500,"Koramangala 5th Block",2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15502",1,0,4,108,500,"Koramangala 6th Block",2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15503",1,0,4,109,500,"Koramangala 6th Block",2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15504",1,0,4,109,500,"Koramangala 7th Block",2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15505",1,0,4,987,500,"HSR",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15506",1,0,4,988,500,"HSR",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15507",1,0,4,769,500,"HSR",2,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15508",1,0,4,795,500,"Sarjapur Road",2,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15509",1,0,3.9,669,500,"Bannerghatta Road",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15510",1,0,3.9,670,500,"BTM",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15511",1,0,3.9,671,500,"JP Nagar",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15512",1,0,3.9,676,500,"Jayanagar",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15513",1,0,3.9,688,500,"Koramangala 4th Block",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15514",1,0,3.9,705,500,"Koramangala 5th Block",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15515",1,0,3.9,711,500,"Koramangala 7th Block",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15516",1,0,3.8,7,400,"HSR",2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"15517",1,0,3.9,9,400,"Koramangala 4th Block",2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"15518",1,0,4,162,1700,"Brigade Road",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"15519",1,0,4,164,1700,"Church Street",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"15520",1,0,4,167,1700,"MG Road",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
"15521",1,0,4,167,1700,"MG Road",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"15522",1,0,4,167,1700,"Residency Road",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"15523",1,0,4,167,1700,"Residency Road",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"15524",1,0,3.9,211,500,"Banashankari",2,7,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15525",1,0,3.9,212,500,"Jayanagar",2,7,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15526",1,0,3.9,212,500,"JP Nagar",2,7,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15527",0,0,3.9,25,400,"Bellandur",2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"15528",0,0,4,108,1300,"Old Airport Road",2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"15529",1,0,3.8,30,300,"Bellandur",2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15530",1,0,3.8,31,300,"Sarjapur Road",2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15531",1,0,3.9,86,200,"Lavelle Road",2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15532",1,0,3.9,86,200,"Malleshwaram",2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15533",1,0,3.9,87,200,"Rajajinagar",2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15534",1,1,3.8,297,1200,"Brigade Road",2,7,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15535",1,1,3.8,297,1200,"Indiranagar",2,7,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15536",1,1,3.8,297,1200,"Indiranagar",2,7,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"15537",1,1,3.8,298,1200,"Church Street",2,7,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15538",1,1,3.8,299,1200,"MG Road",2,7,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15539",1,0,3.9,385,300,"Brookefield",2,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15540",1,0,3.9,386,300,"Whitefield",2,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15541",1,0,3.9,233,800,"Banashankari",2,7,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15542",1,0,3.9,233,800,"Basavanagudi",2,7,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15543",1,0,3.9,234,800,"Jayanagar",2,7,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15544",1,0,3.9,847,700,"Brigade Road",2,7,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15545",1,0,3.9,850,700,"Church Street",2,7,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15546",1,0,3.9,851,700,"Frazer Town",2,7,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15547",1,0,3.9,854,700,"MG Road",2,7,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15548",1,0,3.8,283,400,"HSR",2,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15549",1,0,3.8,283,400,"Koramangala 4th Block",2,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15550",0,0,3.9,169,600,"Church Street",2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"15551",0,0,3.9,175,600,"MG Road",2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"15552",0,0,3.9,247,450,"Kalyan Nagar",2,5,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15553",0,0,3.9,247,450,"Kammanahalli",2,5,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15554",0,0,3.9,259,450,"Kammanahalli",2,5,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15555",0,0,4,169,600,"Frazer Town",2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"15556",0,0,4,170,350,"Electronic City",2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15557",1,0,4,465,600,"Banashankari",2,7,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15558",1,0,4,468,600,"Jayanagar",2,7,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15559",1,0,4,469,600,"Jayanagar",2,7,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15560",1,1,3.9,561,900,"Bannerghatta Road",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15561",1,1,3.9,564,900,"JP Nagar",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15562",1,1,3.9,886,900,"Basavanagudi",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15563",1,1,3.9,891,900,"Koramangala 7th Block",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15564",1,1,3.9,902,900,"Whitefield",2,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
"15565",1,1,4,610,1000,"Malleshwaram",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15566",1,1,4,610,1000,"Malleshwaram",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15567",1,1,4,610,1000,"Rajajinagar",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15568",1,1,4,795,900,"Koramangala 4th Block",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15569",1,1,4,797,900,"Koramangala 4th Block",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15570",1,1,4,797,900,"Koramangala 5th Block",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15571",1,1,4,797,900,"Koramangala 6th Block",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15572",1,1,4,889,900,"Jayanagar",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15573",1,1,4,1129,1000,"Indiranagar",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15574",1,1,4,1134,1000,"Koramangala 6th Block",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15575",1,1,4,1137,1000,"Old Airport Road",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15576",1,0,3.9,314,300,"Basavanagudi",2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"15577",1,0,3.9,315,300,"JP Nagar",2,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"15578",1,0,3.9,316,300,"Koramangala 5th Block",2,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"15579",1,0,3.9,316,300,"Koramangala 7th Block",2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"15580",0,0,3.8,24,200,"Marathahalli",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15581",1,0,3.8,24,200,"Bellandur",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15582",1,1,4,378,850,"Brigade Road",2,7,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15583",1,1,4,378,850,"Church Street",2,7,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15584",1,1,4,378,850,"Church Street",2,7,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15585",1,1,4,378,850,"Frazer Town",2,7,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15586",1,1,4,379,850,"Lavelle Road",2,7,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15587",1,1,4,380,850,"Malleshwaram",2,7,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15588",1,1,4,380,850,"Residency Road",2,7,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15589",1,0,3.9,39,250,"Brookefield",2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"15590",1,0,3.9,43,250,"Marathahalli",2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"15591",1,0,3.9,45,250,"Whitefield",2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"15592",1,0,3.8,41,250,"Brigade Road",2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15593",1,0,3.8,41,250,"Brigade Road",2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15594",1,0,3.8,93,250,"HSR",2,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15595",1,0,3.8,94,250,"Koramangala 7th Block",2,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15596",1,0,3.8,94,250,"Koramangala 7th Block",2,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15597",1,0,3.9,122,250,"Indiranagar",2,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15598",1,0,3.9,122,250,"Koramangala 4th Block",2,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15599",1,0,3.9,122,250,"Koramangala 6th Block",2,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15600",1,0,3.9,124,250,"Old Airport Road",2,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15601",1,0,3.9,138,600,"Indiranagar",2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15602",1,0,3.9,138,600,"Indiranagar",2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15603",1,0,3.9,144,600,"Old Airport Road",2,4,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15604",0,0,3.9,61,400,"JP Nagar",2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"15605",1,1,4,402,800,"HSR",2,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15606",1,1,4,403,800,"HSR",2,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15607",1,1,4,404,800,"Koramangala 4th Block",2,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15608",0,0,3.8,20,300,"Indiranagar",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"15609",0,0,4,177,NA,"Kammanahalli",0,7,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"15610",1,1,3.9,225,800,"Bellandur",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15611",1,1,3.9,225,800,"Brookefield",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15612",1,1,3.9,231,800,"Marathahalli",2,7,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15613",1,0,3.8,38,300,"Koramangala 4th Block",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15614",1,0,3.9,41,300,"Koramangala 5th Block",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15615",1,0,3.9,44,300,"Koramangala 7th Block",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15616",1,0,4,804,450,"Banashankari",2,4,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15617",1,0,4,808,500,"JP Nagar",2,4,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15618",1,0,3.8,94,750,"Marathahalli",2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
"15619",1,0,4,219,600,"Banashankari",2,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"15620",1,0,4,219,600,"Banashankari",2,7,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"15621",1,0,4,219,600,"Basavanagudi",2,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"15622",1,0,3.8,91,450,"BTM",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"15623",1,0,3.8,91,450,"Jayanagar",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"15624",1,0,3.8,91,450,"Koramangala 4th Block",2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"15625",1,0,3.8,92,400,"Koramangala 5th Block",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"15626",1,0,3.8,92,400,"Koramangala 6th Block",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"15627",0,0,3.8,41,100,"Church Street",2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15628",0,0,3.8,41,100,"Lavelle Road",2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15629",0,0,3.8,41,100,"MG Road",2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15630",0,0,3.8,41,100,"Residency Road",2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
